id,analysis_type,executed_at_utc,result_json,promoted,promoted_at_utc,promoted_to_target_id,run_id,query_sql,row_count,error_message,status,superseded_by,executed_by,schema_version,source_tables,domain_name,last_source_ingestion_at
DAR-00784,join_cardinality,2026-06-28T19:28:36.474004,"{""t1"":""ekpo"",""t2"":""seri"",""kind"":""bridge"",""bridge_via"":""ltap"",""key_columns_t1"":[""MATNR""],""key_columns_t2"":[""MATNR""],""source"":[""semantic_model_role"",""shared_name""],""referential_integrity_pct"":null,""sample_size"":10,""sample_saturated"":true,""matched_keys"":0,""matched_keys_ratio"":0.0,""avg_fanout"":0.0,""max_fanout"":0,""stddev_fanout"":0.0,""fanout_class"":""no_signal"",""source_row_counts"":{""ekpo"":2200,""seri"":45000},""rationale"":""Bridge ekpo->ltap->seri on MATNR matched 0/10 sampled keys; insufficient signal \u2014 bridge is structural only."",""schema_version"":""212841b44890"",""blockers_addressed"":[],""bridge_keys_left"":[""MATNR""],""bridge_keys_right"":[""MATNR""]}",false,,,join_cardinality_20260628T192718Z,-- join_cardinality bridge on ekpo/seri via MATNR through ltap,10,,success,,run_join_cardinality_analysis.py,212841b44890,"ekpo,seri",cardinality,
DAR-00785,join_cardinality,2026-06-28T19:28:36.618483,"{""t1"":""ekpo"",""t2"":""seri"",""kind"":""bridge"",""bridge_via"":""makt"",""key_columns_t1"":[""MATNR""],""key_columns_t2"":[""MATNR""],""source"":[""schema_discovery_fk"",""semantic_model_role"",""shared_name""],""referential_integrity_pct"":null,""sample_size"":10,""sample_saturated"":true,""matched_keys"":10,""matched_keys_ratio"":1.0,""avg_fanout"":9000.0,""max_fanout"":44012,""stddev_fanout"":12651.1,""fanout_class"":""catastrophic_fanout"",""source_row_counts"":{""ekpo"":2200,""seri"":45000},""rationale"":""Bridge ekpo->makt->seri on MATNR fans out avg 9000.0x (max 44012). Cartesian risk; not a viable bridge."",""schema_version"":""212841b44890"",""blockers_addressed"":[],""bridge_keys_left"":[""MATNR""],""bridge_keys_right"":[""MATNR""]}",false,,,join_cardinality_20260628T192718Z,-- join_cardinality bridge on ekpo/seri via MATNR through makt,10,,success,,run_join_cardinality_analysis.py,212841b44890,"ekpo,seri",cardinality,
DAR-00786,join_cardinality,2026-06-28T19:28:36.735556,"{""t1"":""ekpo"",""t2"":""seri"",""kind"":""bridge"",""bridge_via"":""mara"",""key_columns_t1"":[""MATNR""],""key_columns_t2"":[""MATNR""],""source"":[""schema_discovery_fk"",""semantic_model_role"",""shared_name""],""referential_integrity_pct"":null,""sample_size"":10,""sample_saturated"":true,""matched_keys"":10,""matched_keys_ratio"":1.0,""avg_fanout"":4500.0,""max_fanout"":22006,""stddev_fanout"":6325.55,""fanout_class"":""catastrophic_fanout"",""source_row_counts"":{""ekpo"":2200,""seri"":45000},""rationale"":""Bridge ekpo->mara->seri on MATNR fans out avg 4500.0x (max 22006). Cartesian risk; not a viable bridge."",""schema_version"":""212841b44890"",""blockers_addressed"":[],""bridge_keys_left"":[""MATNR""],""bridge_keys_right"":[""MATNR""]}",false,,,join_cardinality_20260628T192718Z,-- join_cardinality bridge on ekpo/seri via MATNR through mara,10,,success,,run_join_cardinality_analysis.py,212841b44890,"ekpo,seri",cardinality,
DAR-00787,join_cardinality,2026-06-28T19:28:36.906045,"{""t1"":""ekpo"",""t2"":""seri"",""kind"":""bridge"",""bridge_via"":""marc"",""key_columns_t1"":[""MATNR""],""key_columns_t2"":[""MATNR""],""source"":[""schema_discovery_fk"",""semantic_model_role"",""shared_name""],""referential_integrity_pct"":null,""sample_size"":10,""sample_saturated"":true,""matched_keys"":10,""matched_keys_ratio"":1.0,""avg_fanout"":18000.0,""max_fanout"":88024,""stddev_fanout"":25302.2,""fanout_class"":""catastrophic_fanout"",""source_row_counts"":{""ekpo"":2200,""seri"":45000},""rationale"":""Bridge ekpo->marc->seri on MATNR fans out avg 18000.0x (max 88024). Cartesian risk; not a viable bridge."",""schema_version"":""212841b44890"",""blockers_addressed"":[],""bridge_keys_left"":[""MATNR""],""bridge_keys_right"":[""MATNR""]}",false,,,join_cardinality_20260628T192718Z,-- join_cardinality bridge on ekpo/seri via MATNR through marc,10,,success,,run_join_cardinality_analysis.py,212841b44890,"ekpo,seri",cardinality,
DAR-00788,join_cardinality,2026-06-28T19:28:37.069186,"{""t1"":""ekpo"",""t2"":""seri"",""kind"":""bridge"",""bridge_via"":""mard"",""key_columns_t1"":[""MATNR""],""key_columns_t2"":[""MATNR""],""source"":[""schema_discovery_fk"",""semantic_model_role"",""shared_name""],""referential_integrity_pct"":null,""sample_size"":10,""sample_saturated"":true,""matched_keys"":10,""matched_keys_ratio"":1.0,""avg_fanout"":29677.8,""max_fanout"":154042,""stddev_fanout"":43968.26,""fanout_class"":""catastrophic_fanout"",""source_row_counts"":{""ekpo"":2200,""seri"":45000},""rationale"":""Bridge ekpo->mard->seri on MATNR fans out avg 29677.8x (max 154042). Cartesian risk; not a viable bridge."",""schema_version"":""212841b44890"",""blockers_addressed"":[],""bridge_keys_left"":[""MATNR""],""bridge_keys_right"":[""MATNR""]}",false,,,join_cardinality_20260628T192718Z,-- join_cardinality bridge on ekpo/seri via MATNR through mard,10,,success,,run_join_cardinality_analysis.py,212841b44890,"ekpo,seri",cardinality,
DAR-00789,join_cardinality,2026-06-28T19:28:37.171400,"{""t1"":""ekpo"",""t2"":""seri"",""kind"":""bridge"",""bridge_via"":""marm"",""key_columns_t1"":[""MATNR""],""key_columns_t2"":[""MATNR""],""source"":[""schema_discovery_fk"",""semantic_model_role"",""shared_name""],""referential_integrity_pct"":null,""sample_size"":10,""sample_saturated"":true,""matched_keys"":10,""matched_keys_ratio"":1.0,""avg_fanout"":4500.0,""max_fanout"":22006,""stddev_fanout"":6325.55,""fanout_class"":""catastrophic_fanout"",""source_row_counts"":{""ekpo"":2200,""seri"":45000},""rationale"":""Bridge ekpo->marm->seri on MATNR fans out avg 4500.0x (max 22006). Cartesian risk; not a viable bridge."",""schema_version"":""212841b44890"",""blockers_addressed"":[],""bridge_keys_left"":[""MATNR""],""bridge_keys_right"":[""MATNR""]}",false,,,join_cardinality_20260628T192718Z,-- join_cardinality bridge on ekpo/seri via MATNR through marm,10,,success,,run_join_cardinality_analysis.py,212841b44890,"ekpo,seri",cardinality,
DAR-00790,join_cardinality,2026-06-28T19:28:37.267256,"{""t1"":""ekpo"",""t2"":""seri"",""kind"":""bridge"",""bridge_via"":""mchb"",""key_columns_t1"":[""MATNR""],""key_columns_t2"":[""MATNR""],""source"":[""semantic_model_role"",""shared_name""],""referential_integrity_pct"":null,""sample_size"":10,""sample_saturated"":true,""matched_keys"":0,""matched_keys_ratio"":0.0,""avg_fanout"":0.0,""max_fanout"":0,""stddev_fanout"":0.0,""fanout_class"":""no_signal"",""source_row_counts"":{""ekpo"":2200,""seri"":45000},""rationale"":""Bridge ekpo->mchb->seri on MATNR matched 0/10 sampled keys; insufficient signal \u2014 bridge is structural only."",""schema_version"":""212841b44890"",""blockers_addressed"":[],""bridge_keys_left"":[""MATNR""],""bridge_keys_right"":[""MATNR""]}",false,,,join_cardinality_20260628T192718Z,-- join_cardinality bridge on ekpo/seri via MATNR through mchb,10,,success,,run_join_cardinality_analysis.py,212841b44890,"ekpo,seri",cardinality,
DAR-00791,join_cardinality,2026-06-28T19:29:00.051029,"{""t1"":""ekpo"",""t2"":""seri"",""kind"":""bridge"",""bridge_via"":""mseg"",""key_columns_t1"":[""MATNR""],""key_columns_t2"":[""MATNR""],""source"":[""schema_discovery_fk"",""semantic_model_role"",""shared_name""],""referential_integrity_pct"":null,""sample_size"":10,""sample_saturated"":true,""matched_keys"":10,""matched_keys_ratio"":1.0,""avg_fanout"":41929984.2,""max_fanout"":335393446,""stddev_fanout"":98901198.84,""fanout_class"":""catastrophic_fanout"",""source_row_counts"":{""ekpo"":2200,""seri"":45000},""rationale"":""Bridge ekpo->mseg->seri on MATNR fans out avg 41929984.2x (max 335393446). Cartesian risk; not a viable bridge."",""schema_version"":""212841b44890"",""blockers_addressed"":[],""bridge_keys_left"":[""MATNR""],""bridge_keys_right"":[""MATNR""]}",false,,,join_cardinality_20260628T192718Z,-- join_cardinality bridge on ekpo/seri via MATNR through mseg,10,,success,,run_join_cardinality_analysis.py,212841b44890,"ekpo,seri",cardinality,
DAR-00792,join_cardinality,2026-06-28T19:30:10.815843,"{""t1"":""ekpo"",""t2"":""seri"",""kind"":""bridge"",""bridge_via"":""mseg"",""key_columns_t1"":[""MATNR""],""key_columns_t2"":[""ZEILE""],""source"":[""schema_discovery_fk"",""semantic_model_role"",""shared_name""],""referential_integrity_pct"":null,""sample_size"":10,""sample_saturated"":true,""matched_keys"":10,""matched_keys_ratio"":1.0,""avg_fanout"":143833500.0,""max_fanout"":685845000,""stddev_fanout"":195992877.31,""fanout_class"":""catastrophic_fanout"",""source_row_counts"":{""ekpo"":2200,""seri"":45000},""rationale"":""Bridge ekpo->mseg->seri on MATNR fans out avg 143833500.0x (max 685845000). Cartesian risk; not a viable bridge."",""schema_version"":""212841b44890"",""blockers_addressed"":[],""bridge_keys_left"":[""MATNR""],""bridge_keys_right"":[""ZEILE""]}",false,,,join_cardinality_20260628T192718Z,-- join_cardinality bridge on ekpo/seri via MATNR through mseg,10,,success,,run_join_cardinality_analysis.py,212841b44890,"ekpo,seri",cardinality,
DAR-00793,join_cardinality,2026-06-28T19:30:10.917677,"{""t1"":""ekpo"",""t2"":""seri"",""kind"":""bridge"",""bridge_via"":""mseg"",""key_columns_t1"":[""MATNR""],""key_columns_t2"":[""MBLNR""],""source"":[""schema_discovery_fk"",""semantic_model_role"",""shared_name""],""referential_integrity_pct"":null,""sample_size"":10,""sample_saturated"":true,""matched_keys"":10,""matched_keys_ratio"":1.0,""avg_fanout"":4500.0,""max_fanout"":22006,""stddev_fanout"":6325.55,""fanout_class"":""catastrophic_fanout"",""source_row_counts"":{""ekpo"":2200,""seri"":45000},""rationale"":""Bridge ekpo->mseg->seri on MATNR fans out avg 4500.0x (max 22006). Cartesian risk; not a viable bridge."",""schema_version"":""212841b44890"",""blockers_addressed"":[],""bridge_keys_left"":[""MATNR""],""bridge_keys_right"":[""MBLNR""]}",false,,,join_cardinality_20260628T192718Z,-- join_cardinality bridge on ekpo/seri via MATNR through mseg,10,,success,,run_join_cardinality_analysis.py,212841b44890,"ekpo,seri",cardinality,
DAR-00794,join_cardinality,2026-06-28T19:30:11.325522,"{""t1"":""ekpo"",""t2"":""seri"",""kind"":""bridge"",""bridge_via"":""mseg"",""key_columns_t1"":[""EBELN""],""key_columns_t2"":[""MATNR""],""source"":[""schema_discovery_fk"",""semantic_model_role"",""shared_name""],""referential_integrity_pct"":null,""sample_size"":500,""sample_saturated"":false,""matched_keys"":490,""matched_keys_ratio"":0.98,""avg_fanout"":13792.33,""max_fanout"":528144,""stddev_fanout"":34807.62,""fanout_class"":""catastrophic_fanout"",""source_row_counts"":{""ekpo"":2200,""seri"":45000},""rationale"":""Bridge ekpo->mseg->seri on EBELN fans out avg 13792.3x (max 528144). Cartesian risk; not a viable bridge."",""schema_version"":""212841b44890"",""blockers_addressed"":[],""bridge_keys_left"":[""EBELN""],""bridge_keys_right"":[""MATNR""]}",false,,,join_cardinality_20260628T192718Z,-- join_cardinality bridge on ekpo/seri via EBELN through mseg,500,,success,,run_join_cardinality_analysis.py,212841b44890,"ekpo,seri",cardinality,
DAR-00795,join_cardinality,2026-06-28T19:30:12.781852,"{""t1"":""ekpo"",""t2"":""seri"",""kind"":""bridge"",""bridge_via"":""mseg"",""key_columns_t1"":[""EBELN""],""key_columns_t2"":[""ZEILE""],""source"":[""schema_discovery_fk"",""semantic_model_role"",""shared_name""],""referential_integrity_pct"":null,""sample_size"":500,""sample_saturated"":false,""matched_keys"":490,""matched_keys_ratio"":0.98,""avg_fanout"":59220.0,""max_fanout"":1080000,""stddev_fanout"":91430.26,""fanout_class"":""catastrophic_fanout"",""source_row_counts"":{""ekpo"":2200,""seri"":45000},""rationale"":""Bridge ekpo->mseg->seri on EBELN fans out avg 59220.0x (max 1080000). Cartesian risk; not a viable bridge."",""schema_version"":""212841b44890"",""blockers_addressed"":[],""bridge_keys_left"":[""EBELN""],""bridge_keys_right"":[""ZEILE""]}",false,,,join_cardinality_20260628T192718Z,-- join_cardinality bridge on ekpo/seri via EBELN through mseg,500,,success,,run_join_cardinality_analysis.py,212841b44890,"ekpo,seri",cardinality,
DAR-00796,join_cardinality,2026-06-28T19:30:12.906249,"{""t1"":""ekpo"",""t2"":""seri"",""kind"":""bridge"",""bridge_via"":""mseg"",""key_columns_t1"":[""EBELN""],""key_columns_t2"":[""MBLNR""],""source"":[""schema_discovery_fk"",""semantic_model_role"",""shared_name""],""referential_integrity_pct"":null,""sample_size"":500,""sample_saturated"":false,""matched_keys"":490,""matched_keys_ratio"":0.98,""avg_fanout"":20.23,""max_fanout"":47,""stddev_fanout"":12.29,""fanout_class"":""header_detail"",""source_row_counts"":{""ekpo"":2200,""seri"":45000},""rationale"":""Bridge ekpo->mseg->seri on EBELN: avg 20.2x, stddev 12.3."",""schema_version"":""212841b44890"",""blockers_addressed"":[],""bridge_keys_left"":[""EBELN""],""bridge_keys_right"":[""MBLNR""]}",false,,,join_cardinality_20260628T192718Z,-- join_cardinality bridge on ekpo/seri via EBELN through mseg,500,,success,,run_join_cardinality_analysis.py,212841b44890,"ekpo,seri",cardinality,
DAR-00797,join_cardinality,2026-06-28T19:30:14.226378,"{""t1"":""ekpo"",""t2"":""seri"",""kind"":""bridge"",""bridge_via"":""mseg"",""key_columns_t1"":[""EBELP""],""key_columns_t2"":[""MATNR""],""source"":[""schema_discovery_fk"",""semantic_model_role"",""shared_name""],""referential_integrity_pct"":null,""sample_size"":1,""sample_saturated"":true,""matched_keys"":1,""matched_keys_ratio"":1.0,""avg_fanout"":28560885.0,""max_fanout"":28560885,""stddev_fanout"":0.0,""fanout_class"":""catastrophic_fanout"",""source_row_counts"":{""ekpo"":2200,""seri"":45000},""rationale"":""Bridge ekpo->mseg->seri on EBELP fans out avg 28560885.0x (max 28560885). Cartesian risk; not a viable bridge."",""schema_version"":""212841b44890"",""blockers_addressed"":[],""bridge_keys_left"":[""EBELP""],""bridge_keys_right"":[""MATNR""]}",false,,,join_cardinality_20260628T192718Z,-- join_cardinality bridge on ekpo/seri via EBELP through mseg,1,,success,,run_join_cardinality_analysis.py,212841b44890,"ekpo,seri",cardinality,
DAR-00798,join_cardinality,2026-06-28T19:30:19.349690,"{""t1"":""ekpo"",""t2"":""seri"",""kind"":""bridge"",""bridge_via"":""mseg"",""key_columns_t1"":[""EBELP""],""key_columns_t2"":[""ZEILE""],""source"":[""schema_discovery_fk"",""semantic_model_role"",""shared_name""],""referential_integrity_pct"":null,""sample_size"":1,""sample_saturated"":true,""matched_keys"":1,""matched_keys_ratio"":1.0,""avg_fanout"":126135000.0,""max_fanout"":126135000,""stddev_fanout"":0.0,""fanout_class"":""catastrophic_fanout"",""source_row_counts"":{""ekpo"":2200,""seri"":45000},""rationale"":""Bridge ekpo->mseg->seri on EBELP fans out avg 126135000.0x (max 126135000). Cartesian risk; not a viable bridge."",""schema_version"":""212841b44890"",""blockers_addressed"":[],""bridge_keys_left"":[""EBELP""],""bridge_keys_right"":[""ZEILE""]}",false,,,join_cardinality_20260628T192718Z,-- join_cardinality bridge on ekpo/seri via EBELP through mseg,1,,success,,run_join_cardinality_analysis.py,212841b44890,"ekpo,seri",cardinality,
DAR-00799,join_cardinality,2026-06-28T19:30:19.458560,"{""t1"":""ekpo"",""t2"":""seri"",""kind"":""bridge"",""bridge_via"":""mseg"",""key_columns_t1"":[""EBELP""],""key_columns_t2"":[""MBLNR""],""source"":[""schema_discovery_fk"",""semantic_model_role"",""shared_name""],""referential_integrity_pct"":null,""sample_size"":1,""sample_saturated"":true,""matched_keys"":1,""matched_keys_ratio"":1.0,""avg_fanout"":45000.0,""max_fanout"":45000,""stddev_fanout"":0.0,""fanout_class"":""catastrophic_fanout"",""source_row_counts"":{""ekpo"":2200,""seri"":45000},""rationale"":""Bridge ekpo->mseg->seri on EBELP fans out avg 45000.0x (max 45000). Cartesian risk; not a viable bridge."",""schema_version"":""212841b44890"",""blockers_addressed"":[],""bridge_keys_left"":[""EBELP""],""bridge_keys_right"":[""MBLNR""]}",false,,,join_cardinality_20260628T192718Z,-- join_cardinality bridge on ekpo/seri via EBELP through mseg,1,,success,,run_join_cardinality_analysis.py,212841b44890,"ekpo,seri",cardinality,
DAR-00800,join_cardinality,2026-06-28T19:30:19.559034,"{""t1"":""ekpo"",""t2"":""seri"",""kind"":""bridge"",""bridge_via"":""mska"",""key_columns_t1"":[""MATNR""],""key_columns_t2"":[""MATNR""],""source"":[""semantic_model_role"",""shared_name""],""referential_integrity_pct"":null,""sample_size"":10,""sample_saturated"":true,""matched_keys"":0,""matched_keys_ratio"":0.0,""avg_fanout"":0.0,""max_fanout"":0,""stddev_fanout"":0.0,""fanout_class"":""no_signal"",""source_row_counts"":{""ekpo"":2200,""seri"":45000},""rationale"":""Bridge ekpo->mska->seri on MATNR matched 0/10 sampled keys; insufficient signal \u2014 bridge is structural only."",""schema_version"":""212841b44890"",""blockers_addressed"":[],""bridge_keys_left"":[""MATNR""],""bridge_keys_right"":[""MATNR""]}",false,,,join_cardinality_20260628T192718Z,-- join_cardinality bridge on ekpo/seri via MATNR through mska,10,,success,,run_join_cardinality_analysis.py,212841b44890,"ekpo,seri",cardinality,
DAR-00801,join_cardinality,2026-06-28T19:30:19.657396,"{""t1"":""ekpo"",""t2"":""seri"",""kind"":""bridge"",""bridge_via"":""mvke"",""key_columns_t1"":[""MATNR""],""key_columns_t2"":[""MATNR""],""source"":[""semantic_model_role"",""shared_name""],""referential_integrity_pct"":null,""sample_size"":10,""sample_saturated"":true,""matched_keys"":0,""matched_keys_ratio"":0.0,""avg_fanout"":0.0,""max_fanout"":0,""stddev_fanout"":0.0,""fanout_class"":""no_signal"",""source_row_counts"":{""ekpo"":2200,""seri"":45000},""rationale"":""Bridge ekpo->mvke->seri on MATNR matched 0/10 sampled keys; insufficient signal \u2014 bridge is structural only."",""schema_version"":""212841b44890"",""blockers_addressed"":[],""bridge_keys_left"":[""MATNR""],""bridge_keys_right"":[""MATNR""]}",false,,,join_cardinality_20260628T192718Z,-- join_cardinality bridge on ekpo/seri via MATNR through mvke,10,,success,,run_join_cardinality_analysis.py,212841b44890,"ekpo,seri",cardinality,
